#{"t_start": 1782230560.1994348, "env_id": "BipedalWalker-v3"}
r,l,t
-106.6089,69,1460.956366
-108.810573,81,1461.099902
-107.744304,44,1461.188633
-98.595308,113,1461.384225
-102.342429,132,1461.613395
-107.530267,46,1461.699942
-110.553496,55,1461.801899
-109.062673,46,1461.886955
-108.097793,69,1462.011702
-109.551344,63,1462.134405
-108.995913,48,1462.222209
-107.0709,43,1462.304903
-106.842173,41,1462.385067
-109.103222,79,1462.525341
-107.093942,41,1462.603435
-106.741892,44,1462.687675
-107.829788,44,1462.772157
-107.656022,45,1462.853781
-108.013581,90,1463.020275
-107.455657,51,1463.115543
-108.141374,47,1463.201826
-108.828516,43,1463.284606
-108.803592,44,1463.369743
-108.446865,41,1463.448802
-111.835835,44,1463.533462
-117.114231,63,1463.644585
-114.825059,50,1463.735137
-102.179728,69,1463.864028
-112.329788,85,1464.019234
-119.095403,72,1464.145277
-111.110131,60,1464.254072
-107.899336,46,1464.344316
-108.605019,75,1464.477083
-110.894762,78,1464.612744
-108.100344,67,1464.737287
-107.409941,42,1464.821592
-107.469517,43,1464.901802
-108.175333,47,1464.989134
-108.381784,82,1465.131487
-108.315896,51,1465.228258
-107.985552,44,1465.309462
-107.373202,44,1465.393716
-107.588966,43,1465.474589
-106.982584,44,1465.558632
-107.645548,63,1465.668918
-107.431193,42,1465.758015
-110.292177,52,1465.851911
-107.993236,43,1465.935327
-107.65585,44,1466.013196
-106.435862,37,1466.088606
-107.628453,45,1466.17398
-107.452363,44,1466.255625
-112.295279,71,1466.398165
-111.61054,59,1466.506628
-108.537283,45,1466.591427
-108.719794,42,1466.671146
-106.747465,38,1466.752814
-108.149031,129,1466.969931
-107.33169,40,1467.043061
-112.646164,62,1467.158104
-110.718258,55,1467.26065
-107.420612,42,1467.339685
-108.29637,49,1467.43176
-108.228641,42,1467.511249
-108.834115,44,1467.594177
-107.067024,45,1467.686798
-109.164903,46,1467.772448
-109.638081,48,1467.863148
-109.878865,48,1467.954883
-107.420588,43,1468.033511
-108.670987,45,1468.117817
-107.343478,41,1468.194964
-107.31417,45,1468.281651
-100.943237,104,1468.461895
-112.931339,90,1468.625688
-105.990627,42,1468.70638
-105.12083,99,1468.879153
-109.131857,50,1468.972391
-106.978928,40,1469.04632
-109.038034,49,1469.139509
-109.093728,45,1469.2243
-107.20396,39,1469.30144
-107.630795,41,1469.376935
-106.761863,40,1469.455008
-107.982781,49,1469.555084
-107.691939,47,1469.641499
-110.864331,50,1469.735857
-107.21406,43,1469.818767
-108.691416,44,1469.903969
-111.145468,69,1470.028313
-107.782793,44,1470.109617
-107.16139,41,1470.192133
-107.209865,44,1470.272979
-108.429059,43,1470.357095
-115.658746,110,1470.554779
-108.447386,50,1470.649009
-108.756161,44,1470.735123
-107.803747,44,1470.821476
-106.960879,44,1470.899319
-106.9709,43,1470.983228
-106.920149,44,1471.067414
-106.248583,43,1471.150876
-107.643782,43,1471.234538
-107.292465,40,1471.31243
-109.367305,44,1471.403932
-117.486435,65,1471.522279
-106.761037,43,1471.601608
-107.875924,41,1471.6814
-109.711701,44,1471.76386
-106.112634,54,1471.864737
-108.643655,53,1471.963192
-107.963734,43,1472.044452
-109.551496,44,1472.130273
-107.55332,43,1472.212985
-107.731419,43,1472.292758
-108.489082,43,1472.382983
-107.462279,43,1472.469225
-105.354977,45,1472.552743
-104.394644,51,1472.646759
-107.585036,45,1472.734322
-106.769297,43,1472.814809
-109.015341,45,1472.900131
-108.292578,44,1472.98346
-107.571196,42,1473.065248
-110.379929,48,1473.155029
-106.295324,88,1473.318278
-108.977005,44,1473.402753
-106.962497,44,1473.483643
-107.179722,42,1473.567779
-107.986176,43,1473.645602
-108.890093,43,1473.73103
-107.647426,43,1473.813864
-107.886231,41,1473.893845
-107.47366,44,1473.977743
-107.708374,40,1474.054383
-106.838463,41,1474.132469
-106.876359,44,1474.222628
-110.570502,49,1474.312587
-106.456036,42,1474.395288
-108.231672,42,1474.474584
-108.104852,47,1474.573153
-109.978153,46,1474.660077
-107.945889,36,1474.728952
-107.8713,49,1474.821676
-109.976856,48,1474.910416
-107.0888,42,1474.993942
-110.626266,51,1475.087557
-107.939756,44,1475.170744
-107.201724,40,1475.254467
-110.391414,48,1475.342119
-107.092404,42,1475.425621
-109.535913,59,1475.534646
-107.447191,42,1475.612662
-108.482377,43,1475.697642
-106.309786,45,1475.78215
-107.714116,46,1475.8697
-107.275359,43,1475.9477
-108.286118,42,1476.029846
-106.687916,45,1476.114571
-105.072715,51,1476.216254
-108.338405,42,1476.294816
-119.542412,89,1476.450886
-107.439775,41,1476.528666
-107.581254,40,1476.605463
-131.622519,188,1476.92874
-107.598549,40,1477.004753
-122.144332,171,1477.300062
-113.189992,74,1477.431737
-114.509862,59,1477.541108
-107.871337,39,1477.614856
-119.328926,92,1477.774325
-111.061199,53,1477.875619
-110.267183,51,1477.974785
-107.23119,42,1478.052422
-112.893037,56,1478.153558
-109.586588,44,1478.237795
-108.452959,47,1478.329036
-112.460799,90,1478.483179
-113.871303,86,1478.635491
-115.236551,65,1478.753869
-114.387887,66,1479.811023
-128.152877,244,1480.218223
-114.185221,81,1480.360998
-107.057559,49,1480.45217
-108.438628,49,1480.544571
-111.882055,55,1480.645726
-115.852714,102,1480.825291
-112.534814,87,1480.979485
-133.898464,349,1481.563832
-116.052899,70,1481.6896
-123.017391,123,1481.901721
-110.000154,55,1482.003516
-111.306772,51,1482.097573
-107.463427,42,1482.175417
-109.867223,50,1482.265039
-109.806626,60,1482.375106
-108.89295,47,1482.473663
-131.115624,406,1483.144966
-106.672386,52,1483.240702
-108.432734,44,1483.331017
-108.985578,43,1483.415173
-104.443206,68,1483.533288
-109.173901,51,1483.631231
-109.161053,42,1483.709727
-115.008567,81,1483.855117
-108.486377,46,1483.938994
-109.802177,53,1484.037944
-108.166383,46,1484.124311
-105.005968,41,1484.208048
-116.27118,73,1484.337738
-108.088832,42,1484.416707
-112.534532,67,1484.541016
-109.818719,51,1484.63499
-109.749725,52,1484.729588
-108.224522,43,1484.812105
-109.622355,47,1484.899741
-107.831627,65,1485.014298
-107.68829,41,1485.095695
-107.51441,43,1485.183487
-107.143761,52,1485.279691
-108.21189,49,1485.368232
-107.786921,47,1485.460395
-107.533093,44,1485.542734
-106.889574,44,1485.625272
-109.709092,45,1485.70894
-112.956939,83,1485.856871
-107.810038,44,1485.940409
-107.88197,43,1486.02117
-107.637826,44,1486.10974
-108.919087,52,1486.209874
-107.186811,43,1486.289657
-107.53425,42,1486.371639
-109.986654,48,1486.459158
-102.897312,94,1486.622563
-105.144728,44,1486.706068
-102.348539,71,1486.850313
-107.843899,43,1486.930472
-109.764419,50,1487.028027
-109.77284,67,1487.146292
-101.139934,64,1487.261847
-107.349064,44,1487.346316
-103.545146,55,1487.447431
-107.757473,39,1487.519419
-108.958866,45,1487.602159
-117.831264,90,1487.762294
-105.937003,56,1487.866288
-102.563865,115,1488.073258
-107.036041,43,1488.150802
-108.603802,43,1488.23405
-106.839825,39,1488.314708
-108.81751,44,1488.395023
-99.657628,221,1488.769664
-103.977908,88,1488.926695
-113.681378,87,1489.081625
-122.972531,333,1489.63703
-107.496337,44,1489.726571
-116.081378,160,1489.998346
-108.3108,47,1490.084936
-107.307085,48,1490.175815
-108.879035,47,1490.262069
-108.278435,45,1490.342699
-107.371941,45,1490.429135
-106.586383,42,1490.511214
-107.204149,42,1490.59455
-107.452776,43,1490.676222
-110.83617,63,1490.786623
-106.819522,38,1490.859688
-118.238587,244,1491.270902
-111.998078,87,1491.421811
-112.53493,70,1491.551897
-109.873846,78,1491.691524
-107.63662,46,1491.776448
-109.320332,49,1491.868438
-109.321461,47,1491.954002
-106.984385,44,1492.039242
-107.738724,45,1492.121097
-107.544678,43,1492.202794
-108.533344,46,1492.28772
-107.159467,40,1492.365081
-108.198094,46,1492.454126
-108.591206,45,1492.540322
-107.889583,44,1492.622807
-110.240041,68,1492.741675
-107.884144,42,1492.823722
-108.101825,44,1492.908202
-108.901945,77,1493.041607
-109.722891,49,1493.133501
-110.588831,53,1493.225464
-108.540552,45,1493.309755
-107.688701,43,1493.397176
-107.553955,43,1493.47984
-111.537692,73,1493.607255
-106.781061,43,1493.690039
-107.138932,40,1493.763849
-110.956627,93,1493.925848
-107.868129,44,1494.007829
-107.60554,43,1494.090411
-109.5716,46,1494.175067
-102.552299,77,1494.314946
-103.628044,54,1494.416012
-105.540486,44,1494.499619
-111.54421,62,1494.612581
-107.147166,40,1494.691087
-107.972832,45,1494.773595
-106.984867,42,1494.858285
-107.046008,42,1494.940627
-107.680511,43,1495.024277
-108.147938,48,1495.112281
-108.054043,47,1495.207476
-108.057218,44,1495.291983
-113.076503,69,1495.418893
-112.967243,195,1495.764496
-108.005506,48,1495.854004
-107.947332,46,1495.943514
-106.109852,39,1496.019518
-111.037701,56,1496.134533
-107.445361,48,1496.229043
-107.636429,43,1496.312872
-107.809696,42,1496.398378
-111.720825,77,1496.545399
-116.722875,114,1496.758417
-107.641148,41,1496.834925
-114.19835,154,1497.104945
-108.094032,65,1497.222962
-112.286294,66,1497.340472
-110.953852,63,1497.45598
-106.711627,39,1497.53149
-106.984936,39,1497.602491
-108.139579,44,1497.687738
-117.407016,72,1497.818252
-118.882607,117,1498.44181
-114.244233,76,1498.576321
-109.228153,49,1498.66783
-111.615811,66,1498.785338
-109.090084,97,1498.955355
-107.164202,40,1499.0326
-106.962079,38,1499.1046
-106.360986,43,1499.18711
-106.789272,42,1499.271619
-106.378171,45,1499.362128
-108.026234,66,1499.47976
-110.729605,49,1499.572269
-109.14858,43,1499.655778
-107.746636,37,1499.725288
-107.375346,41,1499.803288
-109.524978,44,1499.888797
-107.751003,47,1499.978306
-109.226508,47,1500.062814
-109.331918,113,1500.267848
-107.55497,41,1500.346358
-110.011513,45,1500.431619
-108.133123,51,1500.525128
-116.298472,250,1500.944051
-110.6541,54,1501.04456
-108.506746,45,1501.137072
-107.881784,42,1501.219076
-106.429853,40,1501.299599
-108.355445,39,1501.377107
-105.74422,52,1501.476616
-110.486632,54,1501.579126
-107.904884,45,1501.66541
-112.242812,63,1501.782918
-106.345879,71,1501.90943
-120.968353,183,1502.230454
-109.419569,48,1502.319457
-110.061833,49,1502.411967
-109.310851,45,1502.497473
-121.258084,106,1502.688338
-110.177552,48,1502.781848
-114.45474,66,1502.902356
-124.530092,131,1503.134882
-111.584739,56,1503.238392
-110.912871,75,1503.372903
-109.444847,44,1503.457413
-121.222399,111,1503.650436
-109.541219,48,1503.742944
-118.915681,118,1503.956813
-109.358915,50,1504.04832
-109.410287,46,1504.134829
-108.141976,47,1504.222831
-107.787421,45,1504.308341
-107.739547,43,1504.390846
-119.831422,290,1504.889138
-137.510266,1600,1507.590666
-142.417777,1600,1510.319552
-142.099227,1600,1513.068594
-106.670486,44,1513.151102
-128.818941,1600,1525.91195
-155.420566,532,1526.827531
-141.211158,1600,1529.575587
-113.824463,128,1529.799608
-163.580708,658,1530.918494
-134.589644,1600,1533.656047
-105.746869,52,1533.75476
-131.510489,1600,1536.467457
-126.529165,1600,1539.16494
-135.685328,175,1539.466468
-108.175065,66,1539.590977
-110.53609,119,1539.797817
-113.22293,80,1539.940661
-107.833957,50,1540.035012
-104.560451,121,1540.241906
-108.806303,55,1540.344813
-109.824168,119,1540.558976
-161.124175,897,1542.059566
-114.530044,99,1542.237111
-138.980802,323,1542.776567
-110.550374,55,1542.87956
-122.716175,297,1544.206121
-127.892466,232,1544.600158
-113.076395,77,1544.743669
-166.507899,801,1546.072354
-111.452144,63,1546.184863
-105.881211,42,1546.267372
-235.841585,1533,1548.829369
-120.811337,142,1549.08109
-105.963606,41,1549.158599
-111.100768,74,1549.292109
-118.585659,284,1549.776405
-134.11813,344,1550.356448
-132.541743,244,1550.770221
-106.641081,47,1550.859522
-114.702118,1600,1553.534892
-179.731754,1046,1555.284057
-98.108167,1600,1557.94977
-110.010947,38,1558.020674
-110.274352,37,1558.091163
-122.47192,1600,1561.126189
-111.952384,54,1561.229876
-107.829752,41,1561.307386
-115.677343,72,1561.434896
-114.915843,64,1561.551408
-110.103284,59,1561.659422
-108.480172,60,1561.767932
-105.403123,97,1561.940444
-107.429316,42,1562.02195
-108.119299,40,1562.096461
-105.61,102,1562.272479
-199.646129,1401,1564.594003
-142.381452,670,1565.710738
-111.00201,52,1565.812247
-107.831469,39,1565.881755
-148.607569,378,1566.519164
-86.439115,1600,1569.175258
-111.234788,61,1569.287181
-151.170627,1600,1571.958088
-117.004697,70,1572.085303
-115.643133,70,1572.210028
-109.913378,56,1572.311738
-107.624787,43,1572.394444
-111.581442,74,1572.527139
-107.564948,42,1572.605875
-200.693784,1033,1574.3367
-106.631846,46,1574.420405
-116.492282,355,1575.019169
-106.83573,90,1575.176712
-108.576215,39,1575.251805
-107.333076,42,1575.329444
-124.689398,236,1575.727486
-108.177171,51,1575.825584
-140.28124,1600,1578.857314
-113.173774,267,1579.310855
-110.246386,37,1579.379364
-143.275779,493,1580.199233
-107.738349,190,1580.514761
-126.134318,255,1580.946061
-134.208221,239,1581.345873
-115.771774,136,1581.576221
-123.41693,138,1581.817239
-110.42434,169,1582.098608
-108.160212,40,1582.173117
-108.715721,40,1582.249117
-131.981836,174,1582.547645
-110.625809,135,1582.777687
-107.449521,41,1582.852691
-117.43682,151,1583.113215
-118.436128,175,1583.413072
-118.330039,142,1583.652093
-108.353284,40,1583.726601
-108.462309,60,1583.83411
-108.494472,85,1583.984126
-112.935063,146,1584.237144
-141.214713,222,1584.60818
-108.285595,58,1584.711689
-111.627896,150,1584.965713
-108.578161,60,1585.072728
-109.634513,38,1585.152731
-128.852972,124,1585.368255
-108.029709,56,1585.469782
-106.728615,59,1585.577291
-108.93639,53,1585.6718
-108.499452,39,1585.7438
-107.776287,39,1585.819311
-113.92582,121,1586.03533
-109.548825,54,1586.135858
-107.3115,54,1586.235367
-108.045148,41,1586.312876
-106.546319,81,1586.454389
-112.688951,39,1586.528896
-111.293133,56,1586.629404
-112.08107,64,1586.746913
-115.679884,61,1586.855429
-108.544307,40,1586.936935
-108.856207,43,1587.020444
-108.641476,44,1587.101361
-108.577874,84,1587.249502
-113.374291,57,1587.356452
-108.503687,41,1587.432858
-108.080506,47,1587.516803
-108.72485,38,1587.591107
-110.523032,37,1587.661178
-109.805434,39,1587.733898
-108.467355,39,1587.809182
-113.11925,54,1587.924228
-113.603643,69,1588.044603
-108.910001,40,1588.121588
-108.19465,48,1588.211987
-117.546652,103,1588.390815
-108.027856,42,1588.468251
-108.063668,44,1588.552498
-110.957192,37,1588.619937
-110.935893,71,1588.746988
-108.659326,45,1588.836882
-107.438867,41,1588.918618
-107.868323,41,1588.994373
-108.651758,39,1589.070774
-107.899168,36,1589.137727
-107.726293,41,1589.21362
-107.187094,57,1589.316676
-113.892434,66,1589.438612
-107.295764,42,1589.512455
-107.549001,40,1589.590068
-125.941537,114,1589.794001
-108.411888,39,1589.870464
-108.360377,41,1589.944853
-108.541444,174,1590.242378
-141.767619,1600,1592.916376
-102.645647,87,1593.068394
-108.980038,42,1593.154737
-108.262909,112,1593.348208
-170.099501,1600,1596.525035
-108.084253,83,1596.669208
-106.144951,78,1596.810237
-108.2258,45,1596.895377
-111.506416,55,1597.001724
-108.827797,45,1597.085452
-119.048624,105,1597.267492
-122.903817,139,1597.507806
-105.862802,63,1597.619265
-108.249704,38,1597.692012
-106.186919,48,1597.783504
-106.473431,80,1597.931138
-107.217523,46,1598.016314
-112.030502,56,1598.117788
-108.314614,75,1598.251585
-109.05545,50,1598.343279
-106.647104,105,1598.526695
-110.444734,52,1598.620981
-111.923588,60,1598.730785
-116.856156,132,1598.97493
-112.579088,51,1599.068442
-108.096531,56,1599.169952
-113.31905,61,1599.28097
-122.922148,108,1599.468841
-107.041556,53,1599.56935
-109.964013,43,1599.649856
-109.41025,53,1599.754372
-119.255615,84,1599.90339
-108.542427,39,1599.975329
-107.11926,42,1600.057835
-106.498609,62,1600.17035
-157.808274,1600,1602.841013
-109.40667,49,1602.930523
-108.518204,43,1603.013035
-108.45398,83,1603.165549
-110.714542,47,1603.256057
-111.256779,38,1603.325337
-108.052043,50,1603.418849
-109.491035,40,1603.496361
-106.060459,64,1603.612879
-115.863644,80,1603.752728
-109.149951,47,1603.840241
-106.39681,56,1603.94575
-111.947943,43,1604.022264
-108.008376,53,1604.126774
-110.019305,45,1604.211286
-109.091567,40,1604.289796
-171.899089,1600,1606.955033
-108.624815,32,1607.015543
-109.524406,38,1607.090053
-104.896668,64,1607.214571
-108.539564,49,1607.304079
-114.17678,63,1607.4214
-168.776442,1600,1610.10271
-110.53268,49,1610.196002
-109.935023,61,1610.307152
-109.278201,50,1610.39986
-155.80337,1600,1613.074728
-105.22316,54,1613.174793
-111.119766,82,1613.318127
-109.355058,56,1614.156869
-114.902408,66,1614.279214
-107.279241,50,1614.371708
-108.841139,61,1614.481557
-108.388061,39,1614.557134
-114.834859,63,1614.669707
-109.804124,71,1614.795475
-105.702071,100,1614.968422
-109.941033,50,1615.067484
-109.03254,68,1615.193022
-108.179463,38,1615.26594
-155.221367,1600,1617.946467
-106.90225,80,1618.089795
-105.196566,62,1618.201041
-109.873656,49,1618.289667
-112.654566,54,1618.387941
-113.781733,55,1618.496207
-109.386559,38,1618.566117
-121.875576,127,1618.788208
-108.202226,36,1618.858395
-108.238106,43,1618.934237
-108.348997,39,1619.01132
-115.60201,67,1619.136227
-110.797145,48,1619.223959
-111.982523,45,1619.310484
-109.978805,47,1619.403338
-111.403668,41,1619.482041
-108.378167,45,1619.567383
-110.459932,42,1619.645413
-110.13729,38,1619.718669
-107.89779,40,1619.79453
-112.339733,42,1619.871156
-109.028849,40,1619.945233
-108.605664,42,1620.028006
-111.168375,38,1620.09822
-108.072484,60,1620.206434
-110.000687,53,1620.312642
-112.187257,38,1620.381644
-110.638783,57,1620.488096
-113.841118,64,1620.60411
-111.785328,46,1620.689616
-111.386555,47,1620.776694
-122.480921,84,1620.925709
-111.296984,54,1621.024968
-111.308209,73,1621.153476
-105.381293,86,1621.315493
-106.222554,97,1621.481884
-106.254697,67,1621.600899
-109.768825,40,1621.677903
-109.07179,42,1621.759409
-107.568295,83,1621.904283
-109.473412,41,1621.986286
-109.096181,55,1622.086928
-111.962141,46,1622.179437
-109.970971,45,1622.262943
-111.642709,55,1622.363452
-112.550348,51,1622.456721
-109.206271,61,1622.56823
-108.292484,109,1622.757246
-112.126093,49,1622.849755
-113.065229,62,1622.962969
-112.232472,39,1623.039479
-112.838801,51,1623.141987
-113.515098,61,1623.254342
-109.606028,51,1623.35285
-109.340013,50,1623.44636
-108.452423,90,1623.60312
-110.907194,50,1623.695367
-118.099409,83,1623.841476
-112.632174,98,1624.018802
-112.155229,38,1624.09231
-113.348431,50,1624.185329
-115.793826,87,1624.341344
-111.594142,56,1624.445852
-111.020733,67,1624.564092
-109.266383,98,1624.737344
-111.12894,36,1624.802882
-110.107971,66,1624.926268
-111.81235,59,1625.034777
-110.7652,34,1625.102284
-110.858929,35,1625.170986
-110.693598,34,1625.235494
-109.306672,43,1625.315002
-112.35154,54,1625.415511
-123.783585,162,1625.687784
-111.677422,44,1625.769291
-111.667141,53,1625.873799
-116.391419,121,1626.079818
-128.355841,158,1626.349341
-108.655012,56,1626.450849
-109.109266,63,1626.565357
-109.780905,33,1626.628866
-111.003644,39,1626.710374
-111.16472,38,1626.782377
-112.273477,61,1626.892389
-111.214146,43,1626.970392
-110.278997,33,1627.034901
-108.634311,53,1627.133411
-109.856009,36,1627.203918
-115.420751,60,1627.313426
-112.110083,37,1627.38243
-109.454738,41,1627.458935
-110.888079,37,1627.532444
-109.623957,33,1627.592949
-124.910249,102,1627.779571
-109.812694,92,1627.937585
-108.196993,80,1628.080097
-107.178039,66,1628.197988
-108.494172,48,1628.288991
-109.960212,62,1628.399006
-111.53999,44,1628.47901
-107.881411,45,1628.569514
-108.986227,50,1628.665022
-111.550798,45,1628.74753
-110.933554,37,1628.820039
-115.103579,93,1628.979549
-119.05279,74,1629.115563
-110.30086,44,1629.20577
-107.666455,48,1629.293274
-110.996896,41,1629.373278
-110.892557,46,1629.465787
-107.894602,47,1629.551296
-108.891176,40,1629.627804
-109.334676,37,1629.699313
-113.681201,53,1629.794821
-111.377244,39,1629.869821
-159.693972,1600,1633.195417
-141.927272,1600,1635.846406
-165.872555,616,1636.847486
-109.452593,48,1636.934995
-106.708262,45,1637.016503
-106.259675,206,1637.355043
-128.428223,144,1637.598403
-108.829503,45,1637.683406
-104.863596,62,1637.791914
-112.012389,52,1637.887423
-104.50563,105,1638.066436
-102.132076,101,1638.236187
-106.612383,57,1638.335695
-162.149272,1600,1640.948908
-118.600985,96,1641.111628
-136.840868,368,1641.711679
-159.275386,1600,1644.312815
-110.423474,51,1644.403372
-112.020128,103,1644.57763
-110.652684,84,1644.722676
-108.722985,78,1644.85559
-108.645185,83,1644.997637
-110.43053,93,1645.157108
-109.428955,86,1645.307789
-111.307036,89,1645.454787
-110.590204,57,1645.560759
-122.341306,249,1645.97675
-110.321195,55,1646.073142
-115.499354,183,1646.372013
-170.686743,891,1647.855455
-113.113873,77,1647.995208
-109.370702,81,1648.139237
-131.572575,346,1648.731702
-113.821661,62,1648.849352
-134.558203,267,1650.927538
-132.306407,254,1651.370574
-110.235039,114,1651.570591
-175.835648,606,1652.591703
-110.172886,101,1652.775721
-106.170553,94,1652.941613
-119.389375,270,1653.404269
-124.609147,280,1653.891382
-111.735619,59,1654.00089
-145.098168,335,1654.572943
-114.596964,70,1654.700456
-116.161651,94,1654.864288
-130.895926,275,1655.33835
-111.181166,55,1655.440143
-114.769021,74,1655.573666
-108.196719,46,1655.662322
-111.942331,55,1655.76498
-107.068429,118,1655.972672
-112.640901,75,1656.108209
-105.394257,97,1656.28397
-111.760837,62,1656.401689
-113.677925,159,1656.673233
-172.381721,1600,1659.364214
-131.231198,388,1660.022211
-123.809131,188,1660.344919
-109.905253,61,1660.459724
-135.001868,298,1660.964348
-110.001112,56,1661.063856
-109.549597,76,1661.199783
-112.602336,79,1661.347991
-128.986878,274,1661.815063
-108.833889,117,1662.020021
-125.583377,226,1662.411068
-116.74557,181,1662.715598
-134.854486,374,1663.351652
-117.649712,180,1663.658181
-113.405112,228,1664.052116
-116.394029,73,1664.185619
-139.574052,1600,1666.855659
-110.547308,60,1666.967274
-124.196656,243,1667.3821
-109.915934,65,1667.499613
-108.624374,63,1667.614627
-109.45236,93,1667.776135
-120.418188,246,1669.205061
-114.987141,74,1669.339076
-111.373082,81,1669.483587
-106.431856,75,1669.619603
-117.029588,338,1670.202886
-116.875823,83,1670.352901
-109.11898,48,1670.44141
-106.660839,132,1670.671428
-113.73849,71,1670.79994
-114.996236,277,1671.276482
-118.224914,89,1671.439499
-116.850937,204,1671.798726
-132.402995,308,1672.320778
-117.153747,208,1672.683304
-103.917782,113,1672.883043
-111.255675,58,1672.987552
-112.778423,192,1673.321586
-112.237663,61,1673.434096
-234.10382,1444,1675.897416
-114.104643,77,1676.034529
-109.270281,116,1676.241557
-114.553721,73,1676.374569
-118.446076,194,1676.710581
-118.189848,227,1677.101799
-108.981689,54,1677.202158
-128.979749,292,1677.698366
-108.531729,49,1677.796422
-139.761106,447,1678.549096
-116.576746,67,1678.678605
-110.314331,120,1678.886622
-112.120287,72,1679.014874
-113.512952,64,1679.132889
-111.711377,138,1679.369907
-110.829845,50,1679.462415
-113.679289,72,1679.596039
-181.252622,806,1680.958181
-110.368306,56,1681.060689
-112.472983,120,1681.277707
-112.681542,58,1681.386216
-111.648166,59,1681.495725
-106.734948,45,1681.580233
-111.197125,65,1681.699743
-108.723872,46,1681.785251
-111.241486,92,1681.944268
-108.696063,217,1682.325305
-140.497006,431,1683.05859
-111.663793,137,1683.290607
-114.33483,64,1683.407118
-110.364635,68,1683.534132
-110.749507,76,1683.669641
-109.513657,120,1683.877383
-111.317611,64,1684.000776
-107.100789,62,1684.112288
-115.12634,178,1684.419321
-207.680807,1151,1686.353608
-160.793835,1600,1690.042712
-109.557148,82,1690.186346
-110.108375,60,1690.296682
-165.465354,1600,1693.025924
-164.357585,1600,1695.757523
-114.964422,130,1695.988705
-109.649837,53,1696.087957
-108.554136,121,1696.296772
-108.19768,83,1696.447619
-110.281543,48,1696.53486
-110.439914,94,1696.704821
-163.627097,625,1697.775591
-110.293117,57,1697.883385
-114.558634,56,1697.984602
-115.701634,58,1698.090302
-114.051903,93,1698.25699
-108.681113,70,1698.381658
-111.770548,70,1698.508282
-116.857596,75,1698.649819
-119.490035,116,1698.85101
-163.138845,1600,1701.606848
-180.107353,1600,1704.334288
-110.588926,56,1704.435943
-110.273251,93,1704.599534
-110.553087,67,1706.40955
-130.31848,268,1706.867094
-166.487317,1600,1709.585692
-120.99097,99,1709.768476
-109.222779,73,1709.897985
-112.245696,59,1710.006499
-170.55769,1600,1712.733413
-122.318116,67,1712.857921
-114.701532,46,1712.944431
-112.948562,56,1713.046939
-110.539078,45,1713.130942
-131.209708,290,1713.633837
-115.084775,51,1713.72984
-113.752818,52,1713.831348
-109.217919,38,1713.900854
-107.2366,38,1713.977802
-126.321684,118,1714.186819
-110.291618,82,1714.335836
-118.341878,49,1714.429838
-111.587832,65,1714.546853
-117.331894,93,1714.711207
-125.832326,85,1714.861224
-116.668947,52,1714.960732
-109.506822,120,1715.17575
-111.866832,42,1715.256258
-115.774603,115,1715.454362
-112.682582,54,1715.55587
-108.460445,82,1715.702226
-161.091195,1600,1718.412091
-110.543347,45,1718.5046
-113.744485,69,1718.63011
-146.943456,1600,1721.336925
-167.2439,1600,1724.754212
-184.870478,827,1726.167724
-161.833222,1600,1728.973478
-109.010642,73,1729.104986
-109.799498,46,1729.191494
-116.641894,57,1729.300004
-111.262619,51,1729.395514
-110.883867,50,1729.494501
-111.160275,44,1729.58001
-109.448488,42,1729.658519
-108.567092,68,1729.783993
-121.940882,82,1729.929506
-109.251779,44,1730.014011
-112.262744,56,1730.117384
-113.84137,62,1730.229895
-111.706327,56,1730.335907
-108.021643,42,1730.421913
-109.095269,52,1730.517418
-109.744104,53,1730.618928
-110.130483,66,1730.737947
-127.340394,76,1730.872941
-125.957341,105,1731.058621
-109.274002,43,1731.140793
-170.31213,1600,1733.84883
-125.319754,82,1733.994097
-110.381251,50,1734.089106
-110.779607,45,1734.175742
-130.653143,146,1734.430689
-113.754381,57,1734.536202
-113.950805,45,1734.622024
-119.204355,52,1734.719255
-111.968448,46,1734.813946
-109.479164,44,1734.896523
-123.987661,100,1735.070377
-171.484957,1600,1737.776438
-123.214471,88,1737.943512
-113.151443,48,1738.036254
-112.698551,53,1738.129376
-108.240781,68,1738.260308
-111.444901,44,1738.343365
-117.070635,51,1738.438062
-125.417374,74,1738.569827
-111.337829,52,1738.664566
-114.946824,53,1738.765467
-111.407102,49,1738.853218
-112.451225,48,1738.945342
-103.00521,142,1739.191216
-109.681647,81,1739.340616
-112.245404,41,1739.417152
-124.902957,62,1739.529267
-110.497399,78,1739.668712
-105.430649,152,1739.927832
-122.456088,64,1740.050519
-130.311335,71,1740.176498
-109.868589,57,1740.285763
-111.785073,65,1740.402181
-111.325401,63,1740.513519
-127.168246,81,1740.655489
-120.19632,60,1740.765411
-121.775885,66,1740.889325
-116.952879,157,1741.16149
-112.13722,124,1741.374322
-110.798734,103,1741.555089
-111.633219,69,1741.681153
-133.414671,154,1742.84377
-116.083807,104,1743.027412
-106.811982,62,1743.137923
-118.610158,60,1743.246937
-107.909974,163,1743.529957
-106.019348,97,1743.701972
-111.567825,68,1743.82648
-102.162453,100,1744.003499
-112.81767,201,1744.342186
-113.23945,71,1744.474202
-103.650134,205,1744.823729
-121.095905,97,1744.996551
-108.78175,118,1745.199569
-118.32593,58,1745.309078
