#{"t_start": 1782230560.1974282, "env_id": "BipedalWalker-v3"}
r,l,t
-114.117066,47,391.590859
-121.695255,53,391.681779
-112.683308,46,391.760359
-116.070729,48,391.839029
-112.599357,39,391.906832
-120.363322,1600,394.567174
-99.994654,1600,397.229228
-101.138698,1600,408.491095
-94.483893,1600,411.122365
-84.631257,1600,413.773592
-94.200138,1600,416.44646
-79.492044,1600,419.099558
-77.880648,1600,421.755779
-72.988194,1600,432.865415
-73.120932,1600,435.51353
-62.763909,1600,438.203142
-118.499606,106,438.38616
-120.520888,792,439.713498
-93.213414,79,439.851556
-91.912174,112,440.046962
-94.0336,89,440.199153
-116.63021,538,441.0898
-98.529511,66,441.205281
-96.945938,88,441.353009
-100.145609,51,441.440768
-97.877234,81,441.579088
-97.397291,83,441.7256
-99.583743,82,441.866226
-96.719474,91,442.01597
-99.676836,62,442.120522
-96.948091,83,442.26223
-96.880938,95,442.421899
-95.142636,99,442.595674
-127.695845,121,442.796928
-128.357075,120,442.998992
-98.136828,118,443.194849
-129.184942,121,443.408324
-97.201708,150,443.731384
-129.152312,118,443.931175
-102.82362,278,444.396513
-94.43739,124,444.608996
-130.025444,119,444.805784
-71.280359,1600,447.45291
-63.310101,1600,451.938195
-64.40594,1600,454.589782
-58.479971,1600,457.243251
-61.583565,1600,459.898255
-55.636641,1600,462.549062
-95.877901,87,462.704817
-129.796124,128,462.913355
-128.709062,127,463.126655
-98.738258,91,463.283029
-56.950926,1600,465.927139
-131.886323,176,466.224988
-112.254169,45,466.300263
-99.478206,69,466.418298
-93.126843,126,466.627827
-97.522058,82,466.770426
-103.761923,48,466.854122
-106.346965,46,466.945505
-102.541051,125,467.152737
-103.357856,97,467.316671
-67.50968,1600,478.826319
-100.96153,138,479.058337
-95.508984,79,479.194529
-56.383884,1600,481.847125
-97.363651,78,481.980638
-113.116942,66,482.091651
-96.360877,132,482.30847
-95.255497,95,482.474983
-97.779276,91,482.632998
-116.679497,204,482.968526
-96.292234,105,483.142544
-98.602883,131,483.368563
-106.353932,63,483.474077
-61.891556,1600,486.135197
-130.927936,138,486.365478
-53.008022,1600,489.035547
-56.857369,1600,491.67883
-101.256625,185,491.984355
-131.883573,144,492.22388
-52.971004,1600,504.666714
-53.386342,1600,507.320423
-131.028346,147,507.570289
-132.849531,209,507.924194
-60.232244,1600,510.612566
-51.500669,1600,513.283782
