#{"t_start": 1782227811.9130917, "env_id": "BipedalWalker-v3"}
r,l,t
108.370787,1600,1577.901673
89.458203,1600,1580.317426
178.724621,1600,1581.241988
125.107821,1600,1583.771303
47.55299,1600,1586.323539
93.237569,1600,1588.860416
146.995822,1600,1591.330814
141.953067,1600,1600.655089
74.778037,1600,1603.233947
20.428718,1600,1605.666922
-111.901933,26,1605.685254
-58.825355,1130,1606.344815
-135.286898,197,1607.864254
-46.168073,1600,1608.772753
58.151893,1600,1611.317872
-20.883362,1600,1622.300138
-86.104483,274,1622.460027
46.508085,1600,1624.919067
-46.930437,1600,1627.395917
-111.289769,1600,1628.463274
99.779218,1600,1631.0482
24.468671,1600,1633.592693
-52.010771,1600,1643.972564
82.344261,1600,1646.567213
-97.351784,320,1646.824179
-110.858317,46,1646.871479
11.173813,1573,1648.130677
-107.502964,1600,1650.693325
-76.258158,1089,1652.960077
-111.539245,25,1652.992044
-113.62008,71,1653.057204
-71.905995,1600,1655.733873
-133.319833,750,1656.334257
-111.318227,26,1656.365247
-33.271527,1600,1667.157523
74.865029,1600,1669.622025
-112.84245,26,1669.653636
-116.478245,806,1670.192513
-111.648748,25,1670.205943
-111.671416,25,1670.230882
-86.727743,1600,1672.79637
18.127499,1600,1675.354143
-112.438794,26,1675.386523
74.189594,1600,1676.458863
-113.442465,27,1676.492792
59.017766,1600,1678.896297
-112.007891,26,1678.936121
-111.613603,25,1678.95524
-112.995373,27,1678.973258
-111.25357,991,1689.125739
28.095203,1600,1690.166971
107.252568,1600,1692.731468
-111.664186,25,1692.763552
-131.397907,922,1694.851845
-46.073857,1600,1695.882962
38.926374,1600,1698.254809
-111.48806,25,1698.286879
-109.098487,66,1698.338086
-112.745933,26,1698.356091
-111.16663,24,1698.378094
84.656441,1600,1709.466674
-80.351793,708,1710.041706
-126.215968,1213,1712.231764
74.406516,1600,1714.792331
96.014953,1600,1717.06179
-103.063953,1600,1718.184813
-112.086732,27,1718.215928
-111.972667,25,1718.230972
14.918608,1600,1720.83714
24.729174,1600,1723.467736
-16.482726,1600,1733.964231
-131.303454,142,1734.064597
-111.998008,25,1734.091608
67.089649,1600,1736.327917
129.691199,1600,1737.51402
37.208516,1600,1740.123392
-30.541527,1600,1742.806283
97.699273,1600,1745.475213
46.581435,1600,1754.115769
-41.91288,1600,1756.543528
-111.650182,25,1756.572094
-5.81072,1097,1758.811737
-94.042412,1017,1759.630859
-111.762343,25,1759.662079
-114.05296,66,1759.721961
-47.781456,800,1761.68639
67.610312,1600,1764.237014
77.236585,1600,1765.511598
65.249121,1600,1775.5682
-104.198569,1600,1778.260525
-144.848169,348,1778.544165
-111.632777,24,1778.575161
-94.654793,640,1779.086055
-0.614264,1600,1781.619795
57.398407,1600,1784.186086
