#{"t_start": 1782244383.1359236, "env_id": "BipedalWalker-v3"}
r,l,t
-116.426776,60,354.672435
-127.989843,106,354.767793
-132.022267,182,354.916482
-116.052501,58,354.967727
-117.146748,65,355.049622
-142.9362,227,355.32064
-142.768235,424,355.767004
-90.633255,130,355.905432
-53.969009,1587,357.590185
-99.170097,257,357.802144
-103.487833,175,358.0064
-81.632147,279,358.321515
-89.208318,180,358.502643
-108.35867,68,358.572206
-110.210825,75,358.65251
-91.101876,182,358.841391
-106.502168,69,358.902755
-47.167262,379,359.272825
-114.273995,74,359.363311
-116.840615,84,359.470616
-103.881571,53,359.503216
-116.21513,76,359.586891
-113.820071,85,359.686727
-113.953531,91,359.80337
-106.624195,71,359.890071
-107.249892,73,359.975584
-70.830244,168,360.173842
-43.404198,353,360.57407
-86.279813,131,360.718536
-88.704101,100,360.813588
10.38346,835,361.738414
-14.039498,1494,367.092961
-86.505045,166,367.263954
-84.452311,217,367.479671
-101.127308,65,367.530858
-88.254969,146,367.665998
-93.534513,174,367.829418
-90.820526,120,367.957496
-80.716241,213,368.143495
-84.372167,163,368.277198
-85.360866,193,368.484962
-102.607734,84,368.527862
-47.718164,609,369.127136
41.663301,1600,370.914024
45.541529,1600,372.631161
-84.071999,284,372.902399
-97.842564,135,373.030896
-62.804789,439,373.531111
-104.18617,128,373.686128
-99.670999,97,373.783026
-90.416305,126,373.931613
-79.211843,224,374.179323
-100.201662,106,374.265046
-106.572495,131,374.424531
-80.185413,500,374.947445
128.878133,1600,376.670593
136.413918,1600,382.223316
-126.962483,140,382.355999
-108.921453,43,382.409585
22.240095,1600,384.044945
-112.387631,39,384.097052
-103.311434,1600,385.89145
-30.229035,1600,387.665971
-33.213991,1026,388.730783
-92.736252,157,388.865205
-94.924529,107,388.971697
-96.891476,99,389.086393
-81.381085,252,389.366614
-123.577607,177,389.560144
-70.257851,505,390.065346
-97.642978,187,390.269839
-103.564729,147,390.438024
-102.075826,94,390.51494
-103.615143,106,390.645037
-105.199047,124,390.777709
-103.566574,83,390.877784
-104.980776,73,390.94478
-141.372539,281,391.260775
-98.492014,142,391.411724
-98.619189,138,391.562977
-94.801576,243,395.683
-68.773298,1600,397.300337
-128.580527,1600,398.98442
-103.815424,1600,400.689083
-101.99916,1600,402.403866
-111.228728,39,402.430641
-106.935844,1600,404.126853
-108.214035,1600,405.840469
-99.421243,1600,411.384849
-97.0427,1600,413.106395
-97.93586,1600,414.897985
-94.889182,1600,416.686418
-94.822021,1600,418.404645
-93.687664,1600,420.140375
-93.829959,1600,425.722915
-89.488003,1600,427.349642
-92.321361,1600,429.098222
-95.155063,1600,430.793759
-93.646055,1600,432.562702
-97.5635,1600,434.314264
-93.741203,1600,439.952535
-133.03442,1600,441.512165
-144.798538,746,442.293794
-94.51552,92,442.391932
-92.408163,112,442.511298
-93.575348,104,442.622657
-103.941899,63,442.670712
-104.065082,49,442.709911
-91.428838,129,442.871078
-118.613326,674,443.622025
-90.663079,117,443.759831
-134.991306,871,444.692618
-152.334996,1004,445.755913
-123.097639,477,446.279377
-95.315114,93,446.39098
-98.879763,101,446.493786
-98.588161,87,446.577747
-95.974681,101,446.674393
-98.415907,111,446.784587
-95.843935,115,446.87435
-98.164076,97,446.991361
-97.246495,87,447.0818
-97.406462,108,447.221727
-97.6768,80,447.30513
-99.135929,87,447.398844
-99.94278,70,447.469506
-97.512384,84,447.546264
-123.430705,190,447.749173
-131.7851,198,447.941488
-98.268013,154,448.138695
-99.722969,120,448.279756
-97.409822,108,448.367517
-122.561758,121,448.51027
-98.489578,107,448.626032
-96.85008,119,448.775993
-101.395253,174,448.959627
-96.218404,128,449.109438
-98.138475,90,449.229509
-96.525288,84,449.32929
-100.140221,101,449.421316
-105.893074,239,449.676846
-62.16516,1600,451.674913
-99.734636,243,451.928357
-104.089914,95,452.028609
-104.151971,135,452.182323
-100.343536,84,452.267487
-99.596154,88,452.362489
-97.736224,110,452.489235
-96.032578,83,452.581578
-95.851235,88,452.670709
-92.828593,98,452.762993
-95.335945,99,452.879531
-93.355734,1600,454.666946
-95.867096,1600,456.381799
-96.017247,1600,458.073159
-92.969354,1600,459.88078
-110.022829,780,460.723026
-66.207147,1600,466.569367
-142.388968,1215,467.730026
-60.77682,1600,469.395179
-139.780015,1356,470.782506
-96.547127,89,470.895548
-93.340873,101,470.995875
-93.28854,119,471.11465
-94.004982,87,471.224905
-121.952329,452,471.74706
-96.4078,138,471.877884
-93.419872,167,472.061919
-97.2865,124,472.178236
-100.738711,87,472.267468
-100.328297,87,472.361885
-100.798879,78,472.461995
-100.748021,86,472.561404
-102.266532,85,472.645501
-99.731663,91,472.7457
-99.682929,121,472.912323
-105.917454,97,473.027
-99.892763,89,473.111755
-102.214257,43,473.15061
-102.401765,44,473.219994
-98.400058,81,473.324291
-100.15921,59,473.396369
-101.064689,56,473.465227
-99.936258,68,473.554448
-101.617314,48,473.612667
-100.993621,51,473.687049
-99.587929,69,473.756832
-102.576628,49,473.821719
-102.00718,48,473.884183
-101.653889,66,473.984509
-101.142461,58,474.060138
-100.618997,68,474.155442
-101.371168,62,474.234594
-101.458021,49,474.296996
-101.832596,51,474.360242
-100.612463,57,474.43362
-101.597143,46,474.489922
-101.857009,44,474.533722
-102.033744,45,474.567517
-102.045223,49,474.613964
-102.222333,44,474.667356
-101.740183,45,474.722043
-100.91264,52,474.780015
-101.70942,52,474.830534
-101.072503,55,474.880784
-100.32985,59,474.966452
-101.358973,54,475.036065
-101.642287,50,475.104884
-101.631777,58,475.1646
-94.477145,119,475.294323
-99.201576,91,475.401919
-114.834828,402,475.7814
-117.020942,100,476.466482
-102.981901,347,476.798869
-103.418368,67,476.899757
-147.067752,684,477.666376
-120.358609,192,477.868441
-101.862658,208,478.113989
-102.42145,60,478.187963
-161.78267,935,479.225422
-103.605901,62,479.267347
-110.306717,68,479.369148
-105.766752,45,479.400208
-105.876096,44,479.455935
-102.713858,60,479.533851
-102.444211,67,479.601138
-105.456088,45,479.644302
-99.594919,87,479.739104
-119.603036,107,479.835128
-99.062302,123,479.951658
-97.372403,147,480.123016
-105.924839,51,480.18643
-100.911745,91,480.287726
-61.236165,1600,482.050894
-107.633295,1600,483.871318
-106.741396,44,483.904734
-114.545485,1600,485.656226
-110.18798,39,485.713758
-111.568577,38,485.761126
-112.662913,36,485.810593
-114.411397,36,485.860202
-123.407626,1600,489.297022
-111.404431,1600,490.908283
-94.501177,1600,492.5618
-97.290264,1600,494.25621
-74.427223,1600,496.116801
-136.409792,269,496.394778
-100.674032,610,497.014946
-121.846763,91,497.110226
-132.08389,132,497.243088
-125.82007,131,497.381794
-129.154312,121,497.499532
-114.933151,77,497.601622
-109.978191,68,497.661039
-111.672802,62,497.745131
-113.708349,68,497.820226
-108.488681,52,497.898532
-113.351202,64,497.949972
-111.246889,58,498.038159
-111.029899,61,498.100114
-111.657532,65,498.176775
-110.70163,58,498.225797
-109.640595,54,498.277875
-106.912887,48,498.29988
-110.409485,54,498.365922
-110.287453,54,498.438111
-109.267674,55,498.484813
-109.055079,49,498.532858
-109.778529,55,498.612073
-135.075478,756,499.501144
-121.333859,172,499.706386
-112.9732,119,499.834522
-100.774004,67,499.923177
-98.940092,98,500.417882
-102.260188,59,500.485437
-102.965916,68,500.556274
-99.002841,96,500.68957
-102.029127,114,500.787604
-103.000058,88,500.897203
-121.145725,252,501.162692
-102.776537,99,501.222826
-122.379169,216,501.444335
-131.716852,539,502.010278
-89.318967,316,502.303024
-103.46732,62,502.35382
-101.885562,72,502.420231
-101.947222,64,502.510386
-101.703252,72,502.602671
-103.240013,70,502.69935
-101.612344,62,502.753494
-101.803339,71,502.836435
-102.810339,83,502.930352
-116.458041,73,503.014155
-102.547059,94,503.087359
-118.291461,88,503.174087
-103.607842,120,503.307448
-120.011153,96,503.426058
-109.426028,141,503.574272
-101.36461,84,503.702789
-116.802402,79,503.775546
-121.348548,113,503.872984
-102.617053,55,503.944232
-100.885128,73,504.037777
-102.072298,60,504.124879
-101.483024,69,504.18788
-103.18269,114,504.287541
-101.731152,76,504.381956
-101.640081,100,504.488163
-101.159882,102,504.606539
-96.71483,108,504.721581
-99.945541,80,504.822262
-101.5123,72,504.905648
-100.674006,70,504.990038
-100.336637,85,505.094135
-102.06044,68,505.178923
-100.351313,65,505.276723
-99.476025,77,505.355995
-101.217579,70,505.440219
-120.5418,122,505.571882
-102.006739,57,505.619228
-103.698078,47,505.656087
-101.649737,70,505.75599
-101.420695,91,505.872736
-105.880891,200,506.108653
-100.599233,59,506.159748
-100.978658,62,506.240091
-99.107452,80,506.328564
-100.755926,59,506.41182
-100.535987,71,506.513138
-101.146036,71,506.613421
-99.423941,77,506.690323
-98.71274,94,506.801701
-97.917868,224,507.040862
-118.981081,111,507.164818
-112.251682,67,507.22561
-64.65001,1600,508.975384
-116.816838,116,509.075749
-105.683687,44,509.146973
-108.855651,53,509.211858
-107.182501,47,509.275836
-108.838321,48,509.325833
-134.106544,998,510.456803
-113.605645,75,510.514774
-111.922562,67,510.559223
-110.430038,66,510.627021
-114.015499,68,510.731604
-109.574301,61,510.815103
-101.679131,113,510.948551
-95.562516,152,511.110302
-94.455519,98,511.218239
-95.152713,90,511.322032
-97.443294,86,511.665165
-100.793375,58,511.727825
-101.413787,65,511.807028
-98.321271,71,511.86732
-96.849166,78,511.945776
-118.238752,341,512.328829
-97.040017,119,512.460821
-98.58917,95,512.578679
-96.723829,81,512.678163
-98.392224,108,512.781894
-98.104737,78,512.861598
-99.430471,99,512.979092
-117.690716,102,513.097789
-98.185652,88,513.185201
-118.821001,107,513.312969
-115.601702,77,513.378728
-116.324446,93,513.511795
-117.778582,80,513.610178
-116.284659,102,513.728728
-121.872047,101,513.845597
-121.969655,116,513.983638
-138.577075,327,514.357857
-114.183569,68,514.435565
-116.56402,76,514.523039
-116.00188,80,514.633852
-115.237457,76,514.712765
-114.785476,73,514.796743
-117.328837,78,514.88046
-124.469897,93,514.968279
-123.2654,90,515.090774
-114.04312,74,515.184493
-124.703964,121,515.296664
-121.375113,102,515.413323
-129.08921,109,515.546046
-119.00037,87,515.652192
-103.833594,90,515.728717
-142.395187,242,516.008033
-142.562294,250,516.248014
-105.149139,110,516.364535
-137.636443,197,516.584762
-129.966373,122,516.730459
-128.361019,165,516.898739
-108.351493,185,517.09438
-133.217902,148,517.24904
-119.861006,119,517.36556
-140.857637,211,517.566148
-104.714379,58,517.65453
-103.97862,80,517.748754
-106.00667,41,517.803068
-106.323284,42,517.846089
-105.69274,43,517.898755
-103.728003,114,518.008817
-106.02012,42,518.049733
-106.22341,41,518.08444
-106.479505,40,518.154223
-106.046107,40,518.204299
-106.17891,41,518.256617
-106.831946,40,518.286222
-108.613515,39,518.316044
-107.499777,38,518.36903
-107.220229,39,518.423091
-108.145871,39,518.449111
-107.900165,39,518.499936
-130.647325,161,518.668008
-101.753147,89,518.78772
-142.816383,248,519.06274
-105.615051,42,519.099693
-152.585061,360,519.480387
-102.708953,1600,521.170975
-102.490191,86,521.251501
-102.315557,75,521.33562
-101.713334,92,521.440622
-103.324208,77,521.531515
-137.895553,148,521.68592
-123.069358,241,521.91864
-105.950085,61,521.98546
-118.960196,1600,524.961658
-109.326178,45,525.01826
-110.686842,41,525.074836
-108.698023,46,525.104619
-107.949761,48,525.155386
-105.681382,64,525.221888
-108.48334,45,525.29398
-111.412323,43,525.322059
-110.259894,43,525.377192
-109.593936,42,525.433741
-110.22346,43,525.455788
-105.288052,58,525.514102
-111.263205,42,525.55484
-110.475725,42,525.577471
-109.883595,43,525.621344
-110.076218,43,525.672601
-109.574755,44,525.72243
-109.948498,42,525.773325
-111.768425,42,525.831826
-110.59693,44,525.878044
-105.909577,68,525.936535
-112.694342,43,525.95575
-109.167373,44,526.022653
-112.23702,42,526.075163
-108.832398,45,526.116303
-110.077244,44,526.164417
-111.206337,43,526.225059
-109.066071,46,526.257913
-108.213285,46,526.298682
-107.63734,46,526.34991
-103.502636,78,526.451517
-108.486222,45,526.485994
-109.756318,44,526.522398
-109.666541,44,526.595529
-108.243867,45,526.629522
-108.600866,45,526.656308
-108.496174,46,526.723144
-108.725504,46,526.789351
-108.35852,45,526.839355
-109.780519,44,526.893866
-108.922362,45,526.940008
-108.574502,46,526.989779
-107.218887,54,527.056874
-109.028132,45,527.096674
-109.199558,44,527.137025
-108.494437,45,527.201725
-109.207923,46,527.240336
-106.766614,48,527.290707
-108.425506,45,527.325786
-107.875562,46,527.368432
-106.527453,48,527.43716
-106.400917,47,527.487089
-109.863588,44,527.542583
-106.409013,48,527.592026
-108.047837,40,527.645337
-104.223651,59,527.710088
-104.56257,55,527.780826
-103.822536,59,527.845601
-103.154143,66,527.890862
-103.714961,56,527.957638
-104.441763,58,528.040895
-102.868047,79,528.145394
-107.175094,46,528.20791
-103.36828,70,528.281891
-104.32286,64,528.35934
-104.116918,56,528.42486
-108.119612,45,528.457351
-106.89384,47,528.502999
-133.171459,218,528.764151
-108.388061,44,528.806024
-107.99872,46,528.862236
-108.578543,45,528.91876
-108.587683,44,528.982168
-108.355755,44,529.034446
-108.743888,43,529.091214
-107.774526,44,529.142296
-107.893155,43,529.206897
-106.250943,46,529.241725
-106.111028,46,529.293961
-103.242966,56,529.34206
-106.618173,44,529.408114
-106.489132,44,529.464088
-103.349573,57,529.508213
-105.626532,42,529.558763
-105.064227,43,529.612619
-105.522577,42,529.663424
-104.088856,46,529.704885
-103.006362,52,529.76404
-102.248869,71,529.858476
-103.957964,64,529.910536
-103.452284,66,529.99288
-103.228421,87,530.058728
-102.430385,64,530.153103
-103.068678,51,530.199034
-101.997387,83,530.275597
-102.106107,98,530.375569
-101.677284,75,530.440882
-104.651525,123,530.577778
-101.046582,92,530.664649
-101.565521,66,530.743202
-116.216067,134,530.893556
-101.26732,85,530.98338
-101.064184,67,531.078494
-101.644685,65,531.167583
-102.294761,55,531.234178
-102.528904,90,531.316015
-101.866256,59,531.393953
-102.25377,67,531.465877
-101.622774,65,531.548569
-102.235204,65,531.597793
-122.538234,131,531.75112
-118.125087,101,531.859396
-105.123651,117,531.974245
-124.98874,161,532.160404
-118.863594,110,532.264647
-110.598172,56,532.332843
-113.090798,68,532.410923
-116.087754,84,532.497634
-112.229058,63,532.585023
-118.119567,86,532.664867
-119.111521,125,532.811261
-103.321519,102,532.942878
-122.103175,148,533.118939
-122.786886,170,533.312218
-114.119887,248,533.595902
-75.337096,1600,536.235912
-136.193107,392,536.598104
-123.407031,124,536.780202
-138.54371,179,536.985106
-124.682665,133,537.115237
-128.038277,148,537.264951
-104.163238,76,537.348592
-105.779533,89,537.448841
-106.293485,115,537.565524
-107.502215,180,537.770668
-105.221633,86,537.888503
-109.028269,114,538.003261
-104.305345,93,538.110862
-106.370857,113,538.232706
-10.711846,1600,540.004173
-107.747935,48,540.079119
-108.117141,48,540.117604
-109.506436,48,540.19187
-108.816971,47,540.240098
-44.443241,1600,541.938055
-108.384261,48,541.968803
-108.23402,49,542.002618
-107.687556,50,542.064482
-107.605264,48,542.125555
-104.768084,128,542.29012
-102.139735,63,542.334731
-126.250295,1600,544.073938
-149.869667,1600,545.875165
-134.540344,1600,550.383547
-109.962731,1600,551.977767
-152.793483,1600,553.729474
-147.002324,1600,555.463858
-166.977491,1600,557.271688
-156.848919,1600,559.069899
-159.877477,1600,564.873206
-156.158151,1600,566.443979
-240.102749,1265,567.806334
-160.449629,1600,569.541494
-112.413175,40,569.594439
-141.346928,1600,571.40151
-159.650105,1600,573.061242
-140.95337,1600,574.720034
-106.908643,1600,579.909477
-107.041238,46,579.96496
-136.502307,1600,581.556295
-126.533252,1600,583.42205
-130.80522,1600,585.07435
-106.210016,60,585.154718
-103.6614,81,585.238166
-104.188269,84,585.315854
-104.874326,88,585.388097
-104.070667,64,585.481896
-103.613929,72,585.55433
-102.949024,69,585.620878
-103.808265,69,585.689477
-115.242135,1600,587.372571
-104.99318,1600,589.274517
-108.981085,107,589.396871
-116.253118,1600,591.198987
-95.034634,1600,592.883067
-92.945224,1600,594.562333
-103.822221,1600,596.340683
-86.168646,1600,598.084391
-161.946228,1508,599.79743
-102.575045,114,599.922312
-157.364145,1307,601.53449
-103.124781,76,601.631535
-103.30103,75,601.693014
-125.602593,139,601.86809
-102.735363,105,601.989264
-105.704838,115,602.117846
-102.62795,112,602.254707
-104.57458,69,602.321515
-101.848948,76,602.396829
-108.082296,129,602.523204
-101.820089,86,602.590708
-105.089701,104,602.707536
-103.126376,105,602.831453
-103.569858,69,602.88779
-103.703902,51,602.940242
24.761798,1600,604.675803
-101.521784,93,604.802612
-104.61941,53,604.855474
-99.463264,64,604.941329
-102.491928,68,605.003367
-103.967077,58,605.074096
-100.177169,60,605.138042
-104.662824,62,605.208875
-102.089789,64,605.287566
-102.494714,63,605.370582
-104.721594,59,605.426043
-100.598316,63,605.481758
-102.146688,78,605.576199
-105.550536,118,605.699596
-100.929784,76,605.77576
-100.896036,53,605.826976
-99.850861,82,605.933961
-101.893419,64,605.992504
-100.264529,67,606.059418
-108.722866,60,606.12978
-106.611741,68,606.170997
-104.920273,63,606.238624
-102.312574,66,606.332044
-103.145989,58,606.388707
-102.71375,66,606.480312
-104.047431,69,606.546378
-105.41692,58,606.596057
-105.277161,56,606.675269
-106.72978,52,606.749084
-107.639182,53,606.804116
-108.054706,56,606.866308
-104.398448,67,606.960566
-107.103864,60,607.022703
-105.813398,58,607.105163
-106.235404,54,607.139374
-103.298218,63,607.194396
-106.793519,56,607.272981
-107.939909,51,607.327355
-108.900499,53,607.392099
-105.621666,60,607.468497
-106.222339,64,607.523103
-108.334204,65,607.613326
-106.59836,74,607.683344
-105.664882,88,607.792695
-108.622581,61,607.883724
-112.981593,77,607.950408
-104.999901,130,608.119486
-48.975901,1600,609.841395
-106.454737,113,609.983189
-98.541214,88,610.075148
-27.596746,1067,611.229115
-102.62681,212,611.67936
-108.15999,82,611.781265
-109.493192,47,611.83411
-98.253148,117,611.964744
-105.907651,54,612.02675
-105.058739,54,612.08059
-109.275181,109,612.192617
-91.887382,90,612.296188
-93.23546,96,612.406948
-107.280774,77,612.479019
-89.185066,125,612.64639
-115.508986,196,612.877301
-105.043394,73,612.963914
-106.390338,90,613.077539
-108.087977,54,613.136033
-109.913695,48,613.181733
-107.69667,56,613.265714
-106.735149,58,613.327346
-109.923069,91,613.444278
-109.506303,96,613.569833
-106.650813,78,613.648748
-110.938974,77,613.727284
-49.398919,1600,615.534686
-113.136759,52,615.61463
-112.180853,53,615.68093
-110.023837,51,615.725141
-109.385065,51,615.789169
-109.87397,53,615.849575
-108.683521,56,615.917962
-109.106297,52,615.98814
-99.017484,1600,617.81524
-108.424103,49,617.883552
-108.724379,50,617.94425
-108.182893,48,617.981374
-109.768969,51,618.048828
-108.468994,51,618.094531
-109.432332,51,618.147588
-108.764202,49,618.198251
-109.267584,50,618.264864
-109.148333,51,618.303649
-109.36569,50,618.356586
-109.852287,58,618.420797
-109.232741,51,618.477786
-110.097342,54,618.543754
-109.951983,50,618.614419
-105.878745,74,618.682049
-109.192327,53,618.733392
-109.14147,60,618.789978
-108.195423,50,618.836822
-107.981696,54,618.911065
-107.81114,51,618.968436
-108.225435,50,618.999094
-107.266614,50,619.052765
-106.976991,51,619.11582
-106.951916,50,619.166399
-106.992424,50,619.235801
-107.61137,49,619.286736
-107.339223,49,619.35641
-106.835137,49,619.403291
-106.301271,55,619.479628
-106.11924,53,619.538166
-105.739981,54,619.613588
-105.5732,54,619.675276
-105.987795,54,619.737278
-101.261596,77,619.837286
-104.358112,53,619.873865
-105.731829,53,619.946474
-100.265157,76,620.021633
-100.874677,72,620.12875
-104.289678,61,620.188537
-104.573802,69,620.260237
-104.698524,58,620.300158
-105.102324,63,620.382687
-102.902646,94,620.46707
-104.779097,57,620.53887
-103.904557,59,620.619733
-104.165148,55,620.674913
-104.756065,67,620.753244
-103.582245,57,620.817366
-102.005982,66,620.884024
-104.015249,54,620.969935
-102.977851,62,621.026268
-106.811295,60,621.091586
-103.433496,60,621.167141
-104.456111,53,621.217442
-106.019148,55,621.275844
-105.186172,63,621.334489
-102.680528,69,621.417714
-106.071636,57,621.481328
-107.383585,65,621.539443
-108.216562,62,621.617309
-105.624633,58,621.687832
-106.35776,63,621.734665
-106.871071,59,621.815574
-105.221391,67,621.884037
-107.727505,60,621.95053
-101.825462,76,622.03423
-104.157862,65,622.096362
-102.649924,63,622.156696
-101.787163,63,622.243117
-105.654115,66,622.335013
-106.62334,60,622.401291
-107.733194,63,622.470568
-106.568901,60,622.555067
-107.71644,62,622.613163
-106.474777,71,622.696507
-107.914327,58,622.773616
-105.814673,63,622.844867
-104.981578,68,623.156185
-106.97726,55,623.224074
-105.67358,67,623.286191
-104.879602,65,623.351971
-106.285123,57,623.401971
-106.477451,61,623.478674
-105.975285,62,623.535195
-103.572809,65,623.589214
-105.452616,58,623.674951
-100.775599,79,623.752565
-103.27217,61,623.818906
-106.582884,67,623.88567
-109.655453,58,623.964457
-105.823943,77,624.0553
-105.247902,81,624.133155
-104.061534,89,624.237867
-106.642628,64,624.303071
-103.552703,67,624.38593
-111.380235,68,624.44706
-108.159965,73,624.503277
-109.635743,58,624.554154
-107.922736,71,624.643169
-107.976409,68,624.720187
-106.802231,70,624.808264
-108.847762,62,624.855699
-107.798175,67,624.953669
-104.806472,73,625.015446
-104.130446,78,625.089461
-102.95193,77,625.180897
-103.876381,77,625.275996
-102.214948,77,625.354716
-105.523518,75,625.453121
-103.53154,68,625.509103
-104.760049,65,625.601948
-105.582256,64,625.659637
-100.800488,88,625.760666
-124.75685,133,625.905192
-120.912599,83,626.003275
-104.943546,73,626.089607
-126.05517,172,626.282039
-99.823791,75,626.334826
-111.016681,79,626.407147
-110.551008,106,626.538604
-123.1844,129,626.67141
-117.615069,152,626.854666
-119.379731,82,626.975406
-118.842655,94,627.089089
-123.833097,117,627.222426
-113.956185,60,627.309712
-104.562214,92,627.387517
-116.238312,74,627.481635
-111.37728,170,627.672609
-113.062283,452,628.185181
-189.960058,1359,629.605167
-102.237067,69,629.69112
-121.766413,1600,631.542536
-159.995094,785,632.348434
-102.733626,77,632.415055
-105.117469,77,632.493477
-99.794148,79,632.595937
-100.785481,73,632.668433
-99.355966,84,632.745731
-102.829593,77,632.82613
-194.10828,1375,638.285377
-99.178971,85,638.349814
-102.049247,86,638.440709
-128.526256,401,638.831629
-110.396364,153,638.965729
-129.321031,415,639.401072
-96.829252,85,639.495394
-102.47111,80,639.573848
-99.511104,90,639.678274
-113.068402,1600,641.325244
-108.822858,192,641.538781
-101.62907,83,641.638694
-99.611861,79,641.71663
-102.580914,75,641.820157
-102.620829,76,641.900157
-98.732078,75,641.968821
-99.756024,78,642.058602
-104.431724,82,642.149783
-103.195179,89,642.234383
-147.284541,613,642.905701
-104.916722,75,643.001104
-104.852973,71,643.051087
-104.275265,67,643.134734
-103.378476,73,643.202109
-115.223649,1600,644.985572
-128.945227,452,645.486444
-101.991566,83,645.577334
-100.392129,74,645.654157
-101.455047,78,645.741862
-98.429801,84,645.85039
-100.229135,79,645.920286
-99.374721,80,646.023818
-100.752099,84,646.128247
-160.707483,949,647.184288
-144.696201,731,648.009297
-99.065478,90,648.092487
-101.011541,83,648.172587
-102.858862,59,648.272596
-106.397381,57,648.342968
-102.719645,55,648.389805
-102.643627,56,648.461412
-104.603194,50,648.523549
-99.092011,62,648.576563
-100.822398,56,648.653661
-99.2101,63,648.706825
-99.271783,62,648.764016
-98.333271,70,649.112148
-103.633174,77,649.205529
-100.747869,80,649.273357
-103.925999,73,649.357304
-103.224095,71,649.423352
-98.59925,107,649.578434
-101.636754,73,649.656975
-98.930311,69,649.733479
-99.258804,72,649.809659
-101.406725,57,649.879842
-102.887296,76,649.977319
-100.047597,71,650.073479
-103.859966,64,650.141175
-102.084753,71,650.235441
-99.561104,75,650.327653
-100.260462,80,650.398638
-101.378188,76,650.503577
-99.079108,82,650.590583
-101.356621,79,650.682693
-97.778321,79,650.780414
-99.72868,75,650.883831
-101.006909,85,650.991215
-94.779461,88,651.10197
-96.640547,83,651.192105
-98.610575,76,651.278385
-95.06453,88,651.368762
-101.945596,74,651.541386
-101.604291,78,651.633914
-100.307284,94,651.742607
-104.020874,76,651.853575
-100.751933,81,651.928919
-105.356105,74,652.025064
-104.759572,85,652.125093
-107.475228,77,652.229251
-106.642308,76,652.310818
-101.644217,89,652.397352
-104.918393,89,652.479687
-99.018704,114,652.57938
-106.79987,86,652.702659
-103.48808,81,652.759998
-102.092621,81,652.882454
-102.950579,140,653.025852
-101.981807,135,653.198337
-102.268829,92,653.326874
-107.809414,40,653.388446
-102.193389,88,653.443735
-103.941081,85,653.560731
-107.362005,95,653.640262
-103.989864,90,653.753153
-104.123529,103,653.881855
-104.217181,86,653.960501
-109.687251,102,654.077487
-103.912725,92,654.185124
-105.664154,91,654.279266
-101.452073,104,654.361308
-103.979837,87,654.455554
-117.156703,70,654.532517
-102.702197,104,654.627335
-119.234236,83,654.694799
-112.598285,57,654.74937
-113.935056,51,654.81636
-117.916398,70,654.89249
-105.818005,113,655.011765
-104.706451,51,655.059302
-105.81121,49,655.114526
-115.373397,67,655.189844
-101.097555,92,655.314515
-112.700351,54,655.372037
-111.012719,50,655.433473
-111.08434,49,655.462118
-110.839926,61,655.513725
-110.203295,49,655.58195
-107.924857,48,655.648266
-109.892726,50,655.715249
-111.618835,96,655.795576
-109.186168,51,655.879307
-109.193375,52,655.932242
-107.413437,54,655.983966
-115.785094,102,656.115713
-109.488431,53,656.179252
-108.071355,51,656.233689
-100.324209,99,656.318692
-107.180496,108,656.434403
-107.809593,52,656.496119
-104.132455,84,656.603539
-105.915364,115,656.729973
-104.004685,51,656.795713
-104.755543,94,656.896738
-101.673342,104,657.001724
-104.864933,84,657.063357
-104.001506,84,657.167111
-102.251836,113,657.296585
-106.474266,93,657.418647
-193.763986,1125,658.749283
-101.617169,96,658.848106
-107.481951,51,658.885093
-101.659581,116,658.980786
-150.858298,721,659.798193
-104.04197,106,659.904211
-102.949696,102,660.002337
-102.138938,103,660.082413
-184.623566,1147,665.126681
-107.339733,73,665.179331
-103.962536,81,665.270172
-103.15793,101,665.35579
-103.495853,71,665.428694
-197.278109,1362,666.699825
-109.635117,235,666.954703
-120.10003,256,667.216164
-126.849209,1600,669.002823
-125.859576,1600,670.756953
-141.565586,1600,672.491914
-142.495207,489,673.014731
-106.759309,49,673.043481
-101.795014,47,673.09605
-103.743805,91,673.209671
-121.376223,60,673.275878
-103.174525,49,673.359166
-102.509094,51,673.393169
-103.750697,48,673.443369
-101.835821,53,673.493288
-102.586566,51,673.566253
-102.207594,53,673.64566
-102.484212,52,673.7125
-102.126045,53,673.782117
-101.886926,52,673.837674
-101.633615,55,673.899318
-102.086632,53,673.966727
-103.525706,50,674.039141
-108.198915,66,674.099389
-101.191897,110,674.19361
-103.514113,74,674.287916
-106.073474,60,674.342846
-103.416719,93,674.444027
-104.271841,58,674.527439
-102.361272,79,674.594174
-101.397878,63,674.687906
-106.156132,53,674.744802
-106.118023,59,674.802833
-104.161639,66,675.086529
-103.741738,46,675.148945
-102.472441,49,675.198708
-102.023303,52,675.265141
-103.052161,55,675.329635
-102.483105,52,675.394592
-100.681674,57,675.458128
-100.034683,61,675.543468
-100.903152,56,675.601859
-101.010508,57,675.67761
-101.384804,50,675.734784
-102.294974,56,675.795274
-103.414649,53,675.861368
-103.807102,54,675.912102
-100.718491,58,675.992984
-102.438308,46,676.014737
-100.649691,56,676.081986
-104.402347,63,676.169453
-101.851709,46,676.232642
-102.41868,44,676.283806
-102.118772,56,676.349184
-101.460327,54,676.412557
-98.197657,68,676.479514
-101.562329,90,676.603128
-105.150755,78,676.67688
-104.605632,64,676.764995
-108.979527,91,676.846266
